MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,TotalBedrooms_proxy,RoomsPerHousehold,BedroomsPerRoom,PopulationPerHousehold,IncomePerRoom
-0.8936472017581819,0.026884602986990858,0.14326796408619108,0.8876648147472549,1.1800913564881765,0.3881982046762993,1.347438216815129,-0.9413504586000868,1.0283077372695555,0.14326796408619108,-0.09189159556308468,0.3881982046762993,-1.2867386756863846
1.2921680006896112,-1.727419046997966,1.2960453828349578,0.6934374122070296,0.8900113100660527,-0.3997776916470222,-1.1924396559322836,1.1717821162456301,1.2300888431845243,1.2960453828349578,-0.8990556033721783,-0.3997776916470222,0.7860633555626996
-0.5254336457870787,1.223000727976734,0.0692802400408167,-0.3010637850850574,-0.8713756384790957,-0.978787328553237,-0.12597159886707437,0.26758117996412617,-0.6659577554992382,0.0692802400408167,-0.34600902230177455,-0.978787328553237,-0.7398199405564992
-0.8659288160221195,-0.37182077200959024,-1.1362529426465493,0.21144829328150258,-0.5695355901749939,-1.5053799536703008,-1.3514743661963957,1.2217379690788666,0.061150022711598605,-1.1362529426465493,1.1746853707577478,-1.5053799536703008,-0.5805784466090755
0.3257517828578411,-0.1325975470116416,0.6317472715719451,0.6998045433140314,0.6574246061780435,0.38629809040095564,-0.6358181700078976,0.4374310795971173,0.5029810649736868,0.6317472715719451,-0.5054428610081105,0.38629809040095564,0.07735488973129678
-0.09422375859765164,-0.052856472012325365,-0.41354796016835244,-0.7157092354218251,-0.7968956265599018,-0.03921258326987788,1.0854986940271811,-1.2310944050328398,-0.8677388614142076,-0.41354796016835244,-0.03819078361083048,-0.03921258326987788,0.2140813127721962
1.8953578721050626,-0.45156184700890645,1.0224498152316832,-0.1335237357290164,0.5855579280104002,-0.1736875675201851,0.7908167308907399,-1.226098819749514,0.5899556795922081,1.0224498152316832,-0.930347163632672,-0.1736875675201851,1.6733514575078337
0.6355362416239487,0.5850721279822044,0.6235722055329137,-1.3868979140245032,-0.7263356152680338,-0.14688944408413887,-0.6732381018347464,0.6322589056467232,-0.8294700309820583,0.6235722055329137,-0.9935622089191067,-0.14688944408413887,0.4697976004660266
-1.1332957451012222,-0.9300082970048038,-0.12131892974743294,-0.08891960119182821,-1.209802359304907,-1.9071618521557652,0.7627517820206049,-1.186134137482929,-0.8016381543041313,-0.12131892974743294,-0.1281443309920264,-1.9071618521557652,-1.539040967391904
-1.7722885314257544,0.026884602986990858,-2.346306464776022,-0.02781816573871048,1.7720114512144023,2.402018781297982,-0.7574329484451577,0.6472456614966934,-0.9477555068632469,-2.346306464776022,4.186239507532142,2.402018781297982,-2.028444402047038
-0.7958978944844161,-0.45156184700890645,0.12414621680322739,0.48402633154242247,-0.7968956265599018,1.1208051502749308,1.6093777396030735,-0.9813151408666788,-0.9929823064648782,0.12414621680322739,-0.18215730239821687,1.1208051502749308,-1.1435604722918062
-1.1577593203910048,-1.3287136720013848,-1.7272759886969724,0.38931036572945865,0.13998452337101178,-1.5495370281626606,-0.9117901672309147,0.79211763471307,1.2405257969387469,-1.7272759886969724,2.4187188991997903,-1.5495370281626606,-0.7489229755304203
1.6312982504149216,-1.4881958220000173,2.5300448956690085,2.2574777029208826,1.1134513458236346,-1.2750659167147962,-0.9117901672309147,1.5914112800447822,2.3433639103015955,2.5300448956690085,-1.1574787824350659,-1.2750659167147962,0.42488091997413224
-0.5459599503757159,0.10662567798630708,-0.2866328430819685,-0.696242312870803,0.4261445691658096,-0.4372182857037185,0.5335546995811505,-0.12707005741840424,0.4821071574652417,-0.2866328430819685,-0.15242687879694566,-0.4372182857037185,-0.5798197630578844
-0.23313066893405593,0.1863667529856233,-0.08600710425149054,-0.21004405208430368,-0.2219622012187554,-0.7726735882702058,-1.314054434369547,1.1767777015289558,0.03679713061841345,-0.08600710425149054,-0.19267229789326862,-0.7726735882702058,-0.23225155930817598
-0.1582175317269324,-1.1692315220027525,-0.5881177143854461,0.11610230628719045,2.3495582103070993,-0.613836454760836,0.8095266968041642,-1.151165040499663,2.3433639103015955,-0.5881177143854461,0.40230035500902445,-0.613836454760836,0.2547657512243716
-0.18420351835449106,0.8242953529801531,-0.5502678176756486,-0.5602171915455383,-0.2703088756224427,0.8991713376814123,-0.7995303717503651,0.7471573671631592,-0.6172519713128667,-0.5502678176756486,0.14865869301012097,0.8991713376814123,0.17991546983135867
-0.8681336876147607,-0.9300082970048038,-1.156779611420748,0.4776017989775921,-0.7472422852804391,-0.9906708812041084,-0.9305001331443391,0.8320823169796548,-0.43286578832160155,-1.156779611420748,1.306865206149341,-0.9906708812041084,-0.5697052947443394
0.004208008930979442,1.223000727976734,-0.005521082129800313,-0.3914055312478168,-0.13310885366603276,-0.876260215003098,1.057433745157043,-1.475878083915675,0.17247752942330655,-0.005521082129800313,-0.3100022402936956,-0.876260215003098,0.05859223835948199
0.12027874920074137,1.0635185779781018,0.1353495878750691,-0.4496265934944873,-1.111802343621757,-0.4587976684588231,-0.8650152524473521,0.8570602433962695,-1.0799569210833995,0.1353495878750691,-0.43682970230499835,-0.4587976684588231,0.12576149097891223
0.16663354958889104,-1.8071601219972822,1.093898684015021,0.34181590448606686,0.6757179424388982,-0.3369414069343588,-0.5422683404407759,1.1567953603956598,0.875232415540958,1.093898684015021,-0.8659146341316801,-0.3369414069343588,-0.35932005549867685
1.8022282957873075,1.541965027973999,1.5808976094038518,-0.19377789933358597,-0.8478556347151398,-0.7303702763152278,1.0621112366353982,-1.3509884518325945,-0.7077055705161286,1.5808976094038518,-1.215181151705682,-0.7303702763152278,1.140436270130334
-0.8644589016270251,1.3027418029760505,-0.4263441737310599,-1.6322939151136246,-1.1379356811372636,-0.6700096752400476,1.4737304867307444,-0.8264519970836579,-1.1321416898545122,-0.4263441737310599,-0.3020997842782717,-0.6700096752400476,-1.0039516643829405
-0.26951105021263805,0.1863667529856233,-0.18304303880271122,-0.20589925549957208,-0.5290289170259586,1.3120660958929558,-0.7200130166183091,0.8170955611296846,-0.8607808922447261,-0.18304303880271122,-0.10585365398244134,1.3120660958929558,-0.22376869415243647
-0.7051831775300297,-0.37182077200959024,0.18026077597992407,1.3464312395150346,-0.5551622545414653,-0.6792087335427175,1.628087705516498,-0.6915711944339258,-0.22760569782189147,0.18026077597992407,-0.003308384123837759,-0.6792087335427175,-1.040619921852709
-1.1452650480327038,0.1863667529856233,-1.1499857188507236,1.2033747261739913,2.3495582103070993,1.0852729077442318,-0.7761429143585855,1.1118350928457563,2.3433639103015955,-1.1499857188507236,1.5657810964801615,1.0852729077442318,-1.120075488651032
0.950780382428978,-0.29207969701027403,1.1294106174459142,-0.6928427583811934,0.5777179267557482,0.5272518332322836,-0.6545281359213221,0.27257676524745195,0.15160362191486146,1.1294106174459142,-1.1068667083737276,0.5272518332322836,0.5126096388178679
-0.5582442349632891,0.10662567798630708,-0.5105603935293168,-0.23231428036601035,-0.7289489490195845,-1.2867867308765146,-1.3421193832396818,1.286680577762066,-0.34937015828782136,-0.5105603935293168,0.20803484228791225,-1.2867867308765146,-0.4624937674352408
-0.5389253600563365,-0.45156184700890645,-0.17309043664800486,-0.8382645409400796,0.2366778721783864,-0.5964807709068732,-0.1540365477372093,-0.631624171034052,0.3533847278298299,-0.17309043664800486,-0.29368555420885994,-0.5964807709068732,-0.6331737277821561
-0.3324548844882799,1.7014471779726315,-1.1597317844285706,0.19918588725671418,0.014544503296579829,-1.6843181168098398,-0.7293679995750229,0.6222677350800787,1.1500721977354842,-1.1597317844285706,1.2077980815680438,-1.6843181168098398,0.4898973352726613
0.7235736145015563,-0.2123386220109578,0.23991423979919738,-1.075068625713689,0.056357843321390474,0.23120497107749494,-0.8556602694906382,0.7621441230131295,-0.2241267132371506,0.23991423979919738,-0.6753277899173737,0.23120497107749494,0.8750921435852311
0.3094252336837587,0.26610782798493954,0.1071214194389435,-0.2902179282352022,0.4379045710477876,0.6623896704112225,-0.7293679995750229,0.8170955611296846,0.043755099787894755,0.1071214194389435,-0.37297703425097156,0.6623896704112225,0.4098676864449864
0.4318481040180348,-1.3287136720013848,0.31621013566718903,-0.3749047556929746,0.31769121847645704,-0.28893388980999385,-0.6404956614862529,0.38747522676388796,0.3429477740756078,0.31621013566718903,-0.5504335066724714,-0.28893388980999385,0.422941215798996
1.0035923067670063,0.34584890298425575,0.6486203090734076,-0.7614421895030846,-0.7511622859077651,-0.15863259956167733,0.7627517820206049,-1.2111120638995438,-0.8016381543041315,0.6486203090734076,-0.860616859000687,-0.15863259956167733,0.910724663012265
0.7977517945111328,1.4622239529746828,0.15646604102717382,-0.7738371022914646,-0.4872155770011479,-0.9469798085942204,0.7767842564556707,-1.1561606257829886,-0.26239554366929996,0.15646604102717382,-0.5376902743753574,-0.9469798085942204,1.048741835048127
1.7848518077595863,1.860929327971264,0.577482788065217,-1.1323386352817348,-1.017722328565933,-0.3537818701363029,-1.356151857674751,1.1767777015289558,-1.0416880906512498,0.577482788065217,-0.9061625001093078,-0.3537818701363029,1.9530802493493824
-1.4933197780139436,-0.6907850720068551,-2.295460026347536,-1.370412578058824,-1.107882342994431,-0.494942640904714,1.3801806571636226,-0.956337214450057,-1.118225751515549,-2.295460026347536,3.1852610668199874,-0.494942640904714,-1.1788650690542632
-0.1496080331270948,0.7445542779808368,-0.8347603915187763,0.6279153945892997,-0.02857550360400615,-0.8885716249381966,-0.7574329484451577,0.5922942233801383,0.4681912191262787,-0.8347603915187763,0.8774797994274768,-0.8885716249381966,0.4961863508986086
-0.35382114015982796,-0.7705261470061714,-0.00444567129301109,-1.2680361866426146,0.439211237923563,0.46829340364369737,0.4166174126222457,0.007810745231320701,-0.022345607322181375,-0.00444567129301109,-0.5489645903964169,0.46829340364369737,-0.45632104519443334
-0.23481057109987793,0.26610782798493954,-0.7686091020563082,-0.8085403063927432,-0.17622886056661874,0.11924992450406233,-0.7246905080966642,0.7771308788630997,-0.3563281274573031,-0.7686091020563082,0.3130018370078459,0.11924992450406233,0.28285804722192764
0.5026139827532854,0.42558997798357195,-0.5269843374222611,-0.5463015611597227,0.29547788158827637,0.19507795898440727,-0.6685606103563911,0.4923825177136725,0.0681079918810807,-0.5269843374222611,0.12838033659681683,0.19507795898440727,1.2857996051054794
-0.025085285085541205,-2.046383346995231,2.138832753937238,2.2574777029208826,-1.387509054410352,-0.4118004373073315,-0.9913075223629674,1.386592283428532,-1.2399902119814785,2.138832753937238,-0.9969176353887584,-0.4118004373073315,-0.953239534748017
-0.3129260218105996,1.3027418029760505,-0.9922215356773437,-0.065568285416442,-0.7328689496469105,-0.29900335145320034,-0.8369503035772139,0.692205929046604,-0.6937896321771652,-0.9922215356773437,0.8572979128846271,-0.29900335145320034,0.35339626513714006
0.8764447115913555,-1.4881958220000173,0.7738547128731833,-0.26633978185488666,0.3542778909981663,-0.3827557557620033,-1.328086908804616,1.1967600426622447,0.45079629620257444,0.7738547128731833,-0.8197935242167866,-0.3827557557620033,0.6620903455015261
-0.26294893237739586,0.5850721279822044,-0.11562129854871277,0.9652858335110113,-1.4711357344599736,2.402018781297982,-0.9024351842742008,0.8570602433962695,-1.5983256242097859,-0.11562129854871277,0.16083944142949552,2.402018781297982,-0.2573061173432371
0.170150844748581,0.7445542779808368,0.007475146540250294,-0.9090672174441508,-0.7119622796345052,1.7180245658139677,-0.7808204058369408,0.7471573671631592,-1.0834359056681404,0.007475146540250294,-0.4607969712492232,1.7180245658139677,0.2872848117639477
-0.2696685410406837,-0.7705261470061714,0.13837122935229113,0.13040498901238837,1.8752381344006537,0.5845072135354485,-0.7667879314018716,1.1068395075624304,1.3692482265741581,0.13837122935229113,-0.28673578083783174,0.5845072135354485,-0.41806476821659305
0.8841617621656004,-1.9666422719959147,1.5303406442086969,0.27037002544687294,2.3495582103070993,0.49755453906121117,1.0901761855055365,-1.1012091876664336,2.3433639103015955,1.5303406442086969,-1.100195135028218,0.49755453906121117,0.2075025950870304
-0.8918098087643143,0.9040364279794693,-0.2914079099114093,-0.12701507753629174,-0.17884219431816942,-0.6322335357860465,1.1650160491592372,-0.8464343382169468,0.026360176864190708,-0.2914079099114093,0.017769580613735667,-0.6322335357860465,-1.1097870065038822
